event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9529809,2016-03-25T14:00:00-0500,Explosions In The Sky,Paramount Theatre Austin,76.05,555,19,52,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,561284,12,,,,,,,
9507130,2016-05-10T20:00:00-0600,Explosions in the Sky,Ogden Theatre,60.31,1112,15,68,Denver,CO,Songkick Tickets,$39.00 ,0,561284,58,3792,598,126,0.359055027,0.706398,0.609026,17
9507421,2016-05-06T21:00:00-0700,Explosions in the Sky,The Theatre at Ace,126.4,199.5,24,98,Los Angeles,CA,AXS,$32.00 ,0,561284,54,3791,598,126,0.359055027,0.706398,0.609026,17
9507432,2016-05-05T21:00:00-0700,Explosions in the Sky,The Theatre at Ace,95.72,199.02,32,102,Los Angeles,CA,AXS,$32.00 ,0,561284,53,3791,598,126,0.359055027,0.706398,0.609026,17
9507468,2016-05-07T20:00:00-0700,Explosions in the Sky,Fox Theater Oakland,95.72,245.95,54,183,Oakland,CA,Ticketmaster,$35.00 ,0,561284,55,3791,598,126,0.359055027,0.706398,0.609026,17
9508701,2016-05-20T20:00:00-0400,Explosions in the Sky,Fillmore Philadelphia,53.24,119,18,93,Philadelphia,PA,Live Nation,NoPriceClass,0,561284,68,,,,,,,
9491374,2016-03-30T20:00:00-0400,Ezra Furman,Port City Music Hall,47.81,169,4,19,Portland,ME,Ticketmaster,$12.00 ,0,2355020,17,684,44,12,0.485067694,0.456321,0.547633,10
9421651,2016-06-04T20:00:00-0400,Fab Faux,Wilbur Theatre,120.5,389,7,37,Boston,MA,NoVendorClass,NoPriceClass,NoSoldOutClass,365584,83,,,,,,,
9491244,2016-03-27T19:00:00-0700,Fall Out Boy,Bill Graham Civic Auditorium,51.84,399.01,161,656,San Francisco,CA,Ticketmaster,$55.00 ,0,7122254,14,315,30,49,0.477985317,0.509527,0.582099,4
9435444,2016-04-22T20:00:00-0400,Fanfare Ciocarlia,Town Hall New York,111.06,188.56,2,8,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,28151,40,,,,,,,
9510823,2016-06-17T16:00:00-0400,Farmborough Country Music Festival,Randalls Island,388.75,899,2,11,New York,NY,NoResults,NoResults,NoResults,NoResults,96,,,,,,,
9528090,2016-05-05T19:30:00-0500,Fast Lane - A Tribute to the Eagles,Dallas Arboretum and Botanical Garden,46.46,37.25,1,12,Dallas,TX,NoResults,NoResults,NoResults,NoResults,53,,,,,,,
9527952,2016-04-21T21:00:00-0700,Fat White Family,Doug Fir Lounge ,83.92,69,1,4,Portland,OR,Ticketfly,$13.00 ,0,4625663,39,438,16,5,0.436730595,0.422643,0.470603,16
9541570,2016-05-02T20:00:00-0400,Father,Center Stage Theatre,108.7,90,2,7,Atlanta,GA,Ticketmaster,$20.00 ,0,234137,50,2102,203,3,0.431191665,0.519498,0.532826,2
9541584,2016-05-12T21:00:00-0600,Father,Cervantes,60.34,49.02,1,4,Denver,CO,Ticketfly,NoPriceClass,0,234137,60,,,,,,,
9493404,2016-04-29T20:00:00-0400,Father John Misty,The Tabernacle Atlanta,51.3,1111,53,297,Atlanta,GA,Live Nation,NoPriceClass,0,5113323,47,,,,,,,
9493398,2016-04-22T19:00:00-0400,Father John Misty,House of Blues Boston,43.62,255,160,606,Boston,MA,Live Nation,NoPriceClass,0,5113323,40,,,,,,,
9499234,2016-04-14T20:00:00-0500,Father John Misty,Riviera Theatre (Chicago),53.24,1999.9,44,184,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5113323,32,,,,,,,
9503222,2016-04-15T20:00:00-0500,Father John Misty,Riviera Theatre (Chicago),61.37,250,47,189,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5113323,33,,,,,,,
9500522,2016-04-09T20:00:00-0600,Father John Misty,Ellie Caulkins Opera House,54.88,150,77,265,Denver,CO,AXS,$31.50 ,1,5113323,27,3878,690,74,0.484256016,0.602427,0.680239,12
9508188,2016-04-10T20:00:00-0600,Father John Misty,Ellie Caulkins Opera House,55.59,400,51,248,Denver,CO,AXS,$31.50 ,1,5113323,28,3878,690,74,0.484256016,0.602427,0.680239,12
9493390,2016-04-01T20:00:00-0700,Father John Misty,Fox Theater Oakland,26.1,200,154,488,Oakland,CA,Ticketmaster,$35.00 ,0,5113323,19,3877,690,74,0.484256016,0.602427,0.680239,12
9503217,2016-04-02T20:00:00-0700,Father John Misty,Fox Theater Oakland,37.9,9999,101,433,Oakland,CA,Ticketmaster,$35.00 ,0,5113323,20,3877,690,74,0.484256016,0.602427,0.680239,12
9493400,2016-04-23T20:00:00-0400,Father John Misty,Fillmore Philadelphia,55.59,299,60,271,Philadelphia,PA,Live Nation,NoPriceClass,0,5113323,41,,,,,,,
9500629,2016-04-06T19:30:00-0700,Father John Misty,Paramount Theatre Seattle,58.35,200,55,179,Seattle,WA,Tickets.com,NoPriceClass,0,5113323,24,,,,,,,
9534265,2016-03-19T21:00:00-0700,faUSt,The Chapel San Francisco,87.25,95,2,8,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,6,,,,,,,
9537469,2016-04-06T19:00:00-0400,Fear Factory playing 'Demanufacture' in its entirety,Gramercy Theatre,106.66,1112,7,30,New York,NY,NoResults,NoResults,NoResults,NoResults,24,,,,,,,
9530890,2016-05-07T20:00:00-0700,Fear Factory with Soilwork,Fonda Theatre,73.71,140,7,33,Los Angeles,CA,AXS,$25.50 ,0,203691,55,2642,636,36,0.333808213,0.719235,0.581467,27
9539486,2016-03-15T22:00:00-0400,Ferry Corsten presents FULL ON,ICON - Miami Beach,20.2,15,1,2,Miami Beach,FL,NoResults,NoResults,NoResults,NoResults,2,,,,,,,
9482669,2016-03-15T20:00:00-0400,Fetty Wap,The Tabernacle Atlanta,66.72,217.68,34,142,Atlanta,GA,Live Nation,NoPriceClass,0,8472253,2,,,,,,,
9457942,2016-03-30T21:00:00-0700,Field Music,Doug Fir Lounge ,68.58,57,2,8,Portland,OR,Ticketfly,$12.00 ,0,399137,17,1276,196,82,0.376945325,0.565609,0.499341,12
9428442,2016-04-01T21:00:00-0700,Field Music,The Independent,55.34,90,4,24,San Francisco,CA,Ticketfly,$15.00 ,0,399137,19,1276,196,82,0.376945325,0.565609,0.499341,12
9513840,2016-04-13T19:30:00-0700,Filter,Slims,114.6,99,2,9,San Francisco,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,188715,31,,,,,,,
9512392,2016-05-01T17:30:00-0400,FILTER with Orgy and Vampires Everywhere,Masquerade Atlanta,39.52,99,10,52,Atlanta,GA,Ticketmaster,$21.00 ,0,188715,49,1065,318,18,0.387488096,0.623617,0.56388,23
9512377,2016-05-12T18:30:00-0500,FILTER with Orgy and Vampires Everywhere,Gas Monkey Bar N Grill,54.41,73,7,38,Dallas,TX,Ticketfly,$22.00 ,0,188715,60,1065,318,18,0.387488096,0.623617,0.56388,23
9512395,2016-05-10T17:30:00-0500,FILTER with Orgy and Vampires Everywhere,House of Blues Houston,26.1,195,12,60,Houston,TX,Live Nation,NoPriceClass,0,188715,58,,,,,,,
9512399,2016-05-21T20:00:00-0700,FILTER with Orgy and Vampires Everywhere,Roxy Theatre Los Angeles,44.97,100,8,40,Los Angeles,CA,Ticketfly,$25.00 ,0,188715,69,1065,318,18,0.387488096,0.623617,0.56388,23
9512376,2016-05-08T18:30:00-0500,FILTER with Orgy and Vampires Everywhere,Exit In,46.15,99,9,46,Nashville,TN,Ticketfly,$22.00 ,0,188715,56,1065,318,18,0.387488096,0.623617,0.56388,23
9512394,2016-05-03T17:30:00-0400,FILTER with Orgy and Vampires Everywhere,Gramercy Theatre,52.04,249,12,58,New York,NY,Live Nation,NoPriceClass,0,188715,51,,,,,,,
9512389,2016-04-26T18:30:00-0400,FILTER with Orgy and Vampires Everywhere,Theatre of Living Arts,26.09,195,11,54,Philadelphia,PA,Live Nation,NoPriceClass,0,188715,44,,,,,,,
9512369,2016-04-15T18:30:00-0700,FILTER with Orgy and Vampires Everywhere,Dantes,58.33,45,2,8,Portland,OR,NoResults,NoResults,NoResults,NoResults,33,,,,,,,
9512387,2016-04-17T18:30:00-0700,FILTER with Orgy and Vampires Everywhere,Studio Seven,49.69,99,6,33,Seattle,WA,NoResults,NoResults,NoResults,NoResults,35,,,,,,,
9443416,2016-03-25T18:30:00-0500,Finish Ticket,The Parish,64.19,49.95,1,2,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,1390422,12,,,,,,,
9443415,2016-03-24T19:30:00-0500,Finish Ticket,Cambridge Room at House of Blues Dallas,60.32,55.86,2,12,Dallas,TX,Live Nation,$17.00 ,0,506841,11,245,96,14,0.419481389,0.53216,0.528157,30
9443417,2016-03-26T18:30:00-0500,Finish Ticket,House of Blues Houston - Bronze Peacock Room,41.32,98,8,43,Houston,TX,NoResults,NoResults,NoResults,NoResults,13,,,,,,,
9443411,2016-03-16T19:30:00-0700,Finish Ticket,McMenamins Crystal Ballroom,27.28,59,4,18,Portland,OR,NoResults,NoResults,NoResults,NoResults,3,,,,,,,
9538344,2016-03-15T20:00:00-0500,Firekid,Cambridge Room at House of Blues Dallas,27.28,75,5,26,Dallas,TX,Ticketmaster,$12.00 ,0,7391514,2,9,0,0,0.269957262,0.206752,0.282019,
9520786,2016-03-20T19:00:00-0500,Firekid,House of Blues Houston,26.1,38.76,4,26,Houston,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,214756,7,,,,,,,
9542162,2016-03-17T21:00:00-0700,FKJ,Belasco Theater Los Angeles,88.63,72.99,1,4,Los Angeles,CA,AXS,$17.50 ,0,6310939,4,450,6,0,0.475654827,0.481521,0.556405,
9528668,2016-03-26T22:00:00-0700,FKJ,1015 Folsom,88.26,73,3,8,San Francisco,CA,Eventbrite,$15.00 ,0,6310939,13,450,6,0,0.475654827,0.481521,0.556405,
9532223,2016-08-06T18:00:00-0400,Flashback Festival,Lakewood Amphitheatre,55.6,1147.5,46,358,Atlanta,GA,NoRegexp,NoRegexp,NoRegexp,NoRegexp,146,error_5,error_5,error_5,error_5,error_5,error_5,error_5
9501297,2016-05-13T19:00:00-0400,Flatbush Zombies,Masquerade Atlanta,39.48,73,13,61,Atlanta,GA,Ticketmaster,$20.00 ,0,5081903,61,1739,234,2,0.467464415,0.521325,0.579203,6
9509879,2016-05-06T20:00:00-0500,Flatbush Zombies,Emos,45.03,63.84,3,12,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,5081903,54,,,,,,,
9501304,2016-03-26T18:00:00-0400,Flatbush Zombies,House of Blues Boston,42.62,158,17,68,Boston,MA,Live Nation,NoPriceClass,0,5081903,13,,,,,,,
9503060,2016-03-31T22:00:00-0500,Flatbush Zombies,Concord Music Hall,44.76,83,9,52,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5081903,18,,,,,,,
9511759,2016-05-05T20:30:00-0500,Flatbush Zombies,South SIde Music Hall,57.35,64.98,5,24,Dallas,TX,Ticketfly,$25.00 ,0,5081903,53,1739,234,2,0.467464415,0.521325,0.579203,6
9511772,2016-04-14T21:00:00-0600,Flatbush Zombies,Cervantes,73.78,73,3,20,Denver,CO,Ticketfly,$25.00 ,0,5081903,32,1739,234,2,0.467464415,0.521325,0.579203,6
9511777,2016-04-15T21:00:00-0600,Flatbush Zombies,Cervantes,52.98,73,4,22,Denver,CO,Ticketfly,$25.00 ,0,5081903,33,1739,234,2,0.467464415,0.521325,0.579203,6
9511761,2016-05-08T20:30:00-0500,Flatbush Zombies,Warehouse Live,52.64,60.42,4,15,Houston,TX,Ticketfly,$23.00 ,0,5081903,56,1740,234,2,0.467464415,0.521325,0.579203,6
9506591,2016-04-27T21:00:00-0700,Flatbush Zombies,Fonda Theatre,67.38,85,2,7,Los Angeles,CA,AXS,$25.00 ,0,5081903,45,1739,234,2,0.467464415,0.521325,0.579203,6
9501300,2016-05-19T19:00:00-0400,Flatbush Zombies,Terminal 5,61.5,84,9,44,New York,NY,Ticketmaster,$25.00 ,0,5081903,67,1739,234,2,0.467464415,0.521325,0.579203,6
9511764,2016-05-24T20:00:00-0400,Flatbush Zombies,Webster Hall,45.39,73,12,52,New York,NY,Songkick Tickets,$32.30 ,0,5081903,72,1739,234,2,0.467464415,0.521325,0.579203,6
9511765,2016-05-25T20:00:00-0400,Flatbush Zombies,Webster Hall,55.58,73,10,39,New York,NY,Songkick Tickets,$32.30 ,0,5081903,73,1739,234,2,0.467464415,0.521325,0.579203,6
9511756,2016-04-19T20:00:00-0700,Flatbush Zombies,Roseland Theater,55,73,5,29,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,5081903,37,,,,,,,
9535519,2016-04-21T20:30:00-0700,Flatbush Zombies,The Showbox,55.6,45,1,1,Seattle,WA,Songkick Tickets,$30.75 ,0,5081903,39,1739,234,2,0.467464415,0.521325,0.579203,6
9503523,2016-04-24T20:00:00-0700,Flatbush Zombies,Regency Ballroom,56.19,73,7,31,San Francisco,CA,Songkick Tickets,$30.25 ,0,5081903,42,1739,234,2,0.467464415,0.521325,0.579203,6
9534360,2016-07-12T19:00:00-0400,Flight of the Conchords,Chastain Park Amphitheatre,86.67,3333,34,153,Atlanta,GA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,121,,,,,,,
9534357,2016-07-09T20:00:00-0500,Flight of the Conchords,Bass Concert Hall,155.89,1500,85,266,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,118,,,,,,,
9534354,2016-07-23T20:00:00-0400,Flight of the Conchords,Blue Hills Bank Pavilion,63.6,579,216,757,Boston,MA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,132,,,,,,,
9534364,2016-06-19T19:00:00-0500,Flight of the Conchords,Jay Pritzker Pavilion,106.34,329,73,265,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,98,,,,,,,
9534356,2016-07-27T19:30:00-0700,Flight of the Conchords,Greek Theatre Los Angeles,79.79,999.99,156,470,Los Angeles,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,136,,,,,,,
9534348,2016-07-14T20:00:00-0500,Flight of the Conchords,Ascend Amphitheater,79.18,3333,126,514,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,123,,,,,,,
9534355,2016-07-24T18:00:00-0400,Flight of the Conchords,Central Park Summerstage,120.5,3333,48,224,New York,NY,Ticketfly,$50.00 ,0,510659,133,1593,205,57,0.355970842,0.66393,0.556219,18
9534342,2016-06-12T20:00:00-0400,Flight of the Conchords,Mann Center for the Performing Arts,57.17,3333,191,697,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,91,,,,,,,
9534362,2016-06-24T20:00:00-0700,Flight of the Conchords,Keller Auditorium,142.91,3333,22,61,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,103,,,,,,,
9534340,2016-06-27T20:00:00-0700,Flight of the Conchords,Nob Hill Masonic Auditorium,209,9790.69,29,81,San Francisco,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,106,,,,,,,
9522609,2016-05-12T20:00:00-0400,Floating Points,Bowery Ballroom,95.72,93,5,20,New York,NY,Ticketmaster,$20.00 ,0,2486306,60,2017,267,12,0.477890753,0.560105,0.627701,9
9516583,2016-05-01T21:00:00-0700,Floating Points,Doug Fir Lounge ,83.92,69,1,6,Portland,OR,Ticketfly,$15.00 ,0,2486306,49,2017,267,12,0.477890753,0.560105,0.627701,9
9527958,2016-05-03T20:00:00-0700,Floating Points,Neumos,56.78,46.74,2,8,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,2486306,51,,,,,,,
9540930,2016-04-25T19:00:00-0400,Floetry,Wilbur Theatre,86.29,90,2,8,Boston,MA,Ticketmaster,$35.00 ,0,378151,43,354,26,16,0.440491913,0.522716,0.546903,19
9507692,2016-05-12T19:00:00-0500,Floetry,House of Blues Houston,63.29,195,16,63,Houston,TX,Live Nation,NoPriceClass,0,378151,60,,,,,,,
9501264,2016-04-08T19:00:00-0700,Floetry,Wiltern Theatre,96.9,200.9,10,35,Los Angeles,CA,Live Nation,NoPriceClass,0,378151,26,,,,,,,
9501265,2016-04-22T20:00:00-0400,Floetry,B.B. King Blues Club & Grill,160.62,145,3,11,New York,NY,Ticketmaster,$65.00 ,0,378151,40,354,26,16,0.440491913,0.522716,0.546903,19
9501266,2016-04-24T20:00:00-0400,Floetry,B.B. King Blues Club & Grill,112.66,157,5,27,New York,NY,Ticketmaster,$65.00 ,0,378151,42,354,26,16,0.440491913,0.522716,0.546903,19
9501263,2016-04-20T20:00:00-0400,Floetry,Theatre of Living Arts,58.53,195,26,150,Philadelphia,PA,Live Nation,NoPriceClass,0,378151,38,,,,,,,
9501625,2016-05-07T19:30:00-0400,Floetry and Mint Condition,Fox Theatre Atlanta,132.3,211,17,68,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,55,,,,,,,
9537647,2016-04-09T20:00:00-0700,Floetry Live!,Moore Theatre,140.95,115,1,4,Seattle,WA,NoResults,NoResults,NoResults,NoResults,27,,,,,,,
9524271,2016-05-26T19:00:00-0500,Flogging Molly,Stubbs BarBQ,56.3,224,8,38,Austin,TX,NoResults,NoResults,NoResults,NoResults,74,,,,,,,
9520554,2016-05-27T21:00:00-0500,Flogging Molly,Gas Monkey Live,80.5,68,3,18,Dallas,TX,NoResults,NoResults,NoResults,NoResults,75,,,,,,,
9520555,2016-05-28T19:00:00-0500,Flogging Molly,House of Blues Houston,61.33,220,16,72,Houston,TX,Live Nation,NoPriceClass,0,356538,76,,,,,,,
9500569,2016-05-19T19:30:00-0500,Florence and the Machine,Austin360 Amphitheater,39.46,600,250,984,Austin,TX,Ticketmaster,$30.50 ,0,595947,67,7127,1667,75,0.442085642,0.740166,0.805952,9
9500329,2016-05-18T19:30:00-0500,Florence and the Machine,American Airlines Center,58.35,5588.24,415,1735,Dallas,TX,NoResults,NoResults,NoResults,NoResults,66,,,,,,,
9500570,2016-05-26T19:30:00-0600,Florence and the Machine,Pepsi Center,72.52,399,212,1058,Denver,CO,NoVendorClass,NoPriceClass,NoSoldOutClass,595947,74,,,,,,,
9500647,2016-05-13T19:30:00-0400,Florence and the Machine,American Airlines Arena,50.88,584,352,1614,Miami,FL,Ticketmaster,$27.50 ,0,595947,61,7129,1667,75,0.442085642,0.740166,0.805952,9
9521767,2016-10-22T13:00:00-0400,Florida Georgia Line with Cole Swindell and more,Lakewood Amphitheatre,70.15,599,116,676,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,223,,,,,,,
9516753,2016-04-29T20:00:00-0500,Foals,Emos,78.02,150,7,35,Austin,TX,NoResults,NoResults,NoResults,NoResults,47,,,,,,,
9516754,2016-04-26T20:00:00-0600,Foals,Ogden Theatre,48.52,129.99,15,71,Denver,CO,Songkick Tickets,$34.00 ,0,525043,44,7483,1438,106,0.400544465,0.739295,0.728795,11
9534093,2016-04-24T19:00:00-0400,Fonseca,House of Blues Boston,101.6,424,6,29,Boston,MA,Live Nation,NoPriceClass,0,101022,42,,,,,,,
9533012,2016-05-08T20:00:00-0500,Fonseca,House of Blues Dallas,73.3,123,9,37,Dallas,TX,Live Nation,NoPriceClass,0,101022,56,,,,,,,
9530347,2016-05-07T19:00:00-0500,Fonseca,House of Blues Houston,69.76,299,12,61,Houston,TX,Live Nation,NoPriceClass,0,101022,55,,,,,,,
9530349,2016-05-14T20:00:00-0400,Fonseca,Fillmore Miami Beach at Jackie Gleason Theater,166.52,363,4,10,Miami Beach,FL,Live Nation,NoPriceClass,0,101022,62,,,,,,,
9527462,2016-04-21T20:00:00-0400,Fonseca,Playstation Theater,87.46,159.63,8,38,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,101022,39,,,,,,,
9512368,2016-04-21T20:00:00-0500,Foreigner,ACL Live at The Moody Theater,100.83,286.35,34,102,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,145855,39,,,,,,,
9510218,2016-04-30T18:00:00-0400,Foundation,Masquerade Atlanta,83.92,72.22,3,11,Atlanta,GA,Ticketmaster,NoPriceClass,0,249855,48,,,,,,,
9523007,2016-05-06T21:00:00-0700,Four Tet and Ben UFO,Mezzanine,102.68,188,8,22,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,54,,,,,,,
9510076,2016-04-30T21:00:00-0700,Four Tet with Floating Points and Madlib,Shrine Expo Hall,53.23,150,14,61,Los Angeles,CA,AXS,$15.00 ,0,306583,48,9286,1589,190,0.371095764,0.726941,0.657131,18
9517494,2016-03-16T18:30:00-0400,Four Year Strong,Port City Music Hall,33.6,43.32,4,22,Portland,ME,Ticketmaster,$15.00 ,0,151113,3,853,295,75,0.37673296,0.654467,0.578608,15
9538483,2016-03-13T19:30:00-0400,Foxing,Bowery Ballroom,33.18,90,3,8,New York,NY,Ticketmaster,$15.00 ,0,5674554,0,394,10,114,0.497192117,0.472543,0.574251,6
9505506,2016-03-15T19:45:00-0400,Frank Turner,New York Society for Ethical Culture,48.52,111.11,8,15,New York,NY,Ticketfly,$35.00 ,0,529844,2,2581,943,112,0.383653145,0.672066,0.608591,15
9531563,2016-04-15T19:00:00-0400,Frankie Ballard,House of Blues Boston,47.33,424,53,241,Boston,MA,Live Nation,NoPriceClass,0,1050031,33,,,,,,,
9531559,2016-05-12T20:00:00-0500,Frankie Ballard,House of Blues Dallas,39.06,150,45,179,Dallas,TX,Live Nation,NoPriceClass,0,1050031,60,,,,,,,
9533219,2016-04-01T20:30:00-0600,Frankie Ballard,Grizzly Rose ,61.48,199,5,25,Denver,CO,NoVendorClass,NoPriceClass,NoSoldOutClass,1623692,19,,,,,,,
9531554,2016-08-10T19:00:00-0500,Frankie Ballard,House of Blues Houston,66.1,195,7,30,Houston,TX,Live Nation,NoPriceClass,0,1050031,150,,,,,,,
9531556,2016-05-19T19:00:00-0400,Frankie Ballard,Irving Plaza,37.03,84,11,70,New York,NY,Live Nation,NoPriceClass,0,1050031,67,,,,,,,
9531555,2016-05-20T21:00:00-0400,Frankie Ballard,Theatre of Living Arts,34.74,195,20,104,Philadelphia,PA,Live Nation,NoPriceClass,0,1050031,68,,,,,,,
9523166,2016-04-14T20:30:00-0700,Frankie Cosmos,The Echo,43.8,35,1,1,Los Angeles,CA,Ticketfly,$11.50 ,0,6594214,32,654,21,6,0.50883989,0.491405,0.603675,7
9509164,2016-08-11T20:00:00-0500,Frankie Valli and the Four Seasons,Bass Concert Hall,96.9,338,30,116,Austin,TX,Venue Website,NoPriceClass,0,30108,151,,,,,,,
9520961,2016-05-12T19:30:00-0600,Frankie Valli and the Four Seasons,Buell Theatre,108.7,662,58,252,Denver,CO,AXS,$49.50 ,0,30108,60,102,8,1,0.437102648,0.551574,0.566673,56
9524101,2016-05-06T19:00:00-0400,Freddie Gibbs,Masquerade Atlanta,39.69,64,9,40,Atlanta,GA,Ticketmaster,$20.00 ,0,2793016,54,6598,1701,30,0.510659139,0.578837,0.690626,13
9523385,2016-04-10T21:00:00-0600,Freddie Gibbs,Bluebird Theater,72.1,62.7,5,20,Denver,CO,Songkick Tickets,$27.75 ,0,2793016,28,6598,1701,30,0.510659139,0.578837,0.690626,13
9527928,2016-06-04T10:55:00-0500,Free Press Summerfest 2 Day Pass,Eleanor Tinsley Park On Buffalo Bayou,178.71,333,18,78,Houston,TX,NoResults,NoResults,NoResults,NoResults,83,,,,,,,
9534406,2016-07-23T19:30:00-0700,Freestyle Explosion,Greek Theatre Los Angeles,126.4,556,29,106,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,132,,,,,,,
9484971,2016-03-25T21:00:00-0700,French Horn Rebellion and Mystery Skulls,Social Hall SF,56.38,89.95,7,30,San Francisco,CA,Songkick Tickets,$24.75 ,0,4761578,12,356,26,0,0.488597328,0.443063,0.541536,5
9530307,2016-05-09T19:00:00-0400,Frightened Rabbit,House of Blues Boston,71.11,424,13,59,Boston,MA,Live Nation,NoPriceClass,0,364665,57,,,,,,,
9530460,2016-05-18T19:00:00-0500,Frightened Rabbit,Granada Theater Dallas,60.31,75,4,24,Dallas,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,364665,66,,,,,,,
9530893,2016-04-24T20:00:00-0600,Frightened Rabbit,Ogden Theatre,54.72,95,11,50,Denver,CO,Songkick Tickets,$25.75 ,0,364665,42,4320,658,99,0.407948474,0.618127,0.588173,13
9530457,2016-05-24T19:00:00-0700,Frightened Rabbit,Fonda Theatre,57.96,140,7,34,Los Angeles,CA,NoVendorClass,NoPriceClass,NoSoldOutClass,364665,72,,,,,,,
9530304,2016-05-05T19:00:00-0400,Frightened Rabbit,Terminal 5,55.59,127.68,14,82,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,364665,53,,,,,,,
9530306,2016-05-06T20:30:00-0400,Frightened Rabbit,The Electric Factory,39,95,13,57,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,364665,54,,,,,,,
9536686,2016-04-21T21:00:00-0700,Frightened Rabbit,Wonder Ballroom,50.87,95,10,48,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,364665,39,,,,,,,
9530456,2016-05-26T19:00:00-0700,Frightened Rabbit,Regency Ballroom,60.03,95,7,26,San Francisco,CA,Songkick Tickets,$34.00 ,0,364665,74,4319,658,99,0.407948474,0.618127,0.588173,13
9523291,2016-05-19T20:00:00-0700,Fruit Bats,The Independent,58.51,90,5,28,San Francisco,CA,Ticketfly,NoPriceClass,0,500479,67,,,,,,,
9476373,2016-03-15T20:00:00-0600,Future with Ty Dolla Sign,Fillmore Auditorium Denver,137.86,250,32,130,Denver,CO,NoResults,NoResults,NoResults,NoResults,2,,,,,,,
9476372,2016-03-13T20:00:00-0500,Future with Ty Dolla Sign,Revention Music Center,239.31,700,21,88,Houston,TX,NoResults,NoResults,NoResults,NoResults,0,,,,,,,
